row,col,ToT_mean_200mV,ToT_mean_300mV,ToT_mean_400mV,ToT_mean_500mV,ToT_mean_600mV,ToT_mean_700mV,ToT_mean_800mV,ToT_mean_900mV,ToT_mean_1000mV
6,9,60.20759686180711,114.52832878785104,148.09168783136394,164.07414479701677,174.16833403979066,181.42481270157074,187.53911065462216,192.3250237266877,196.6213263875691
6,10,44.49853785824066,88.00104049396467,110.79205138953674,123.00149719744681,130.88324811687133,137.0840163108677,141.76868514721443,145.62341209802617,149.09914187052425
6,11,24.282452135258005,48.4911044474738,64.18379413452934,72.46763009220942,77.58376320445738,81.49954912063126,84.46207220397243,86.8490867457367,88.92979510947448
6,12,50.802762919722994,88.75238709990835,110.81282193480749,121.70120254289115,128.76684815003674,133.82795060814672,137.88500855385448,141.26499954736337,144.04037098120938
6,13,26.729714209302635,58.522012652980465,82.61921703335962,96.08881131342828,103.97962148900403,109.33024793081604,113.51974267734026,116.6907250256645,119.56203942779318
6,14,32.99985542577985,71.65107119171098,99.59836601461454,114.9541613323966,124.18990388655084,130.48429348365852,135.55264853297263,139.47120275211861,142.75180681729267
6,15,28.669121348302383,57.118646839203095,78.69402102378608,91.250742590929,99.01351332946982,104.23600565376135,108.18063188888509,111.36822110598582,114.04542860743054
7,0,40.74632096794192,75.06481194964064,96.1424180694359,107.30759112874553,115.10277493768021,120.45122504654934,124.796384436889,128.47008261222177,131.31135678079207
7,1,21.77441116462936,49.14494906306728,68.95180545248111,79.72546362514441,86.46471256698018,91.0736404980464,94.63571921407848,97.52679856716631,99.94473178280421
7,2,33.5527858547857,62.38732689494695,78.77973438743514,86.9676750688223,92.12449357446083,95.89891961476387,99.12919302327678,101.64438231552222,103.8445484526967
7,3,37.039354830907506,67.92183810235136,86.83150467354778,96.93145638068316,103.4346481666328,108.32663478763158,112.20867343729753,115.35250733847228,118.07955441866784
7,4,51.531074960182586,92.24470488489013,116.39814192387755,128.9063395952608,137.04417911403064,143.0094141259087,147.72024558337836,151.4218289775165,154.80714689799765
7,5,35.30823381860462,68.62714219413833,90.42609483883602,101.63818768458006,108.83333910132548,113.9908093659783,118.12823197915472,121.40422838036882,124.37807657770574
7,6,48.56627947687727,82.7675233896154,100.1362319196488,109.05780155537263,115.20168346926253,119.87429984411499,123.42846184945287,126.36025313416225,128.86423344608323
7,7,37.07619723076428,66.70868448612607,84.75704106834046,94.56290410537764,100.86830722147668,105.23203137763285,108.82104492827361,111.69217030848598,114.14697995829708
7,8,45.62105071006408,82.62643271334265,105.31771563625313,116.77444969321581,123.94463491150935,129.07312000737676,133.09351132464164,136.35968787716664,139.15470527217195
7,9,40.06834108693091,76.20962948805173,96.29722368015459,106.67174295875373,113.35130656850264,118.27616134828445,122.01403520670237,125.27926157845305,128.1425518998441
7,10,51.06992646127022,100.5244484642672,127.4789522398704,141.29841286845158,150.1406302088435,156.58290379451586,161.80308165718276,165.94286911670108,169.45053067860917
7,11,30.798357916192003,64.27335595138898,90.93320528044042,106.44282696484225,115.07223775381081,120.95508252982283,125.21375729568,128.75890826085214,131.72548955200202
7,12,37.95386521219455,69.77104263972265,94.68668379920369,110.3092197818621,119.63979314914702,125.98907107298503,130.54113809577652,134.15519827254724,137.40153901473536
7,13,19.21674508131957,59.2048994836296,94.37514695796384,122.34974075108548,141.23757850336054,153.63634060549336,162.61405582512032,168.91258656541115,174.08942581316217
7,14,42.314796560138525,74.78726653606834,94.13368577043761,104.5147404345956,111.29597307770173,116.27755468527432,120.1623158414084,123.34670208721928,126.17454392766399
7,15,73.19009596862597,147.09735889861273,199.4953848797276,225.3877251091501,241.1553972696892,252.55693484206077,261.25065574046175,268.007905021438,274.18628522638915
8,0,42.98563225697032,78.10830386629176,95.0239460902339,103.60581209219727,109.17559638284807,113.44503219167842,116.65940559416529,119.46604068937275,121.757818890512
